ProspectiveBuyerKey,FirstName,LastName,Age,MaritalStatus,Gender,AnnualIncome,TotalChildren,ChildrenAtHomeCount,EducationLevel,WorkClass,HomeOwnership,CarsOwned,City,StateProvinceCode,PostalCode,Unknown
1830,Ole,Anderson,47,S,M,60000,1,0,Partial Co,Skilled Manual,0,1,Chula Vista,ND,58436,4
1831,Carl,Hanson,40,S,M,110000,0,5,High Schoo,Management,0,4,Burlingame,ND,58682,4
1832,Inga,Larson,43,S,F,50000,0,0,Partial Co,Skilled Manual,0,1,Lebanon,SD,57229,1
1833,John,Hanson,59,S,M,80000,5,2,High Schoo,Professional,0,2,Federal Way,MN,56533,1
1834,Sven,Hanson,64,S,M,50000,5,0,Bachelors,Management,0,3,Port Orchard,MN,56417,1
1835,Erik,Carlson,56,S,M,20000,3,0,Partial Hi,Manual,0,2,Everett,MN,56299,1
1836,Sven,Olson,43,S,M,100000,2,0,Bachelors,Management,1,2,Colma,ND,58366,4
1837,Ella,Olson,33,S,F,50000,0,0,Partial Co,Skilled Manual,0,2,Chula Vista,ND,58821,4
1838,Inga,Hanson,39,S,F,60000,1,0,Graduate D,Professional,0,0,Concord,ND,58622,4
1839,Katrin,Carlson,67,M,F,40000,2,0,Bachelors,Management,1,2,Everett,MN,55490,1
1840,Kirsten,Olson,45,S,F,10000,1,0,Graduate D,Manual,0,0,Chicago,IL,60610,3
1841,Kirsten,Larson,69,M,F,50000,4,0,Bachelors,Management,1,2,West Covina,ND,58843,4
1842,Ella,Olson,39,S,F,30000,0,0,High Schoo,Manual,0,1,Lynnwood,MN,56362,1
1843,Erika,Hanson,61,M,F,30000,3,0,Partial Co,Clerical,1,2,Florence,IA,52749,5
1844,Kirsten,Carlson,44,M,F,60000,0,0,Graduate D,Professional,1,0,Colma,ND,58855,4
1845,Sven,Hanson,67,S,M,160000,1,3,Bachelors,Management,0,3,Concord,ND,58636,4
1846,Erik,Anderson,47,S,M,90000,2,1,High Schoo,Professional,1,1,Leesburg,ID,83690,5
1847,Kirsten,Johnson,41,S,F,40000,0,0,Graduate D,Clerical,0,0,Concord,ND,58213,4
1848,Inga,Carlson,56,S,F,100000,3,4,Partial Co,Professional,1,4,Lynnwood,MN,56741,1
1849,Ole,Carlson,54,S,M,50000,2,0,Partial Hi,Skilled Manual,0,2,Issaquah,MN,56639,1
1850,Hans,Carlson,46,S,M,40000,1,0,Bachelors,Skilled Manual,0,0,Torrance,ND,58113,4
1851,Kirsten,Larson,36,S,F,60000,0,0,Partial Co,Professional,1,2,Concord,ND,58058,4
1852,Katrin,Larson,44,M,F,50000,0,0,Graduate D,Skilled Manual,1,0,Westminster,NE,68596,3
1853,Erik,Anderson,51,M,M,100000,1,1,Bachelors,Management,1,3,Edmonds,MN,56459,1
1854,Katrin,Johnson,45,M,F,10000,1,1,High Schoo,Manual,0,1,Burlingame,ND,58703,4
1855,Erik,Olson,40,S,M,20000,0,0,Partial Co,Manual,0,1,Houston,OH,43760,4
1856,Katrin,Carlson,33,M,F,40000,1,1,Bachelors,Skilled Manual,0,1,Loveland,NE,69016,3
1857,Kirsten,Carlson,51,S,F,90000,3,2,Partial Co,Professional,0,1,Woodland Hills,ND,58131,4
1858,Ingrid,Anderson,35,S,F,30000,0,0,Partial Co,Clerical,1,1,Torrance,ND,58197,4
1859,Inga,Larson,49,S,F,40000,4,3,High Schoo,Skilled Manual,1,3,Berkeley,ND,58126,4
1860,Katrin,Hanson,44,S,F,70000,5,4,Partial Co,Skilled Manual,1,3,Chula Vista,ND,58170,4
1861,Ole,Johnson,53,M,M,50000,2,1,Partial Hi,Skilled Manual,1,2,Marysville,MN,55377,1
1862,Erika,Johnson,47,M,F,90000,0,0,Partial Co,Professional,1,1,Bountiful,UT,84010,0
1863,Ole,Carlson,55,M,M,70000,4,3,High Schoo,Professional,1,1,Burlingame,ND,58228,4
1864,Sven,Anderson,38,M,M,60000,1,0,Graduate D,Skilled Manual,1,0,San Gabriel,ND,58838,4
1865,Carl,Anderson,46,S,M,70000,0,0,Bachelors,Professional,0,2,Lebanon,SD,57254,1
1866,Ingrid,Hanson,42,S,F,10000,2,2,High Schoo,Manual,0,1,Bellflower,ND,58304,4
1867,Sven,Hanson,34,S,M,80000,4,4,Graduate D,Management,1,1,Concord,ND,58665,4
1868,John,Olson,38,M,M,50000,2,0,High Schoo,Skilled Manual,1,2,Holland,OH,43528,3
1869,Sven,Johnson,50,S,M,100000,0,3,Partial Co,Professional,1,2,Concord,ND,58273,4
1870,Sven,Johnson,35,M,M,40000,3,3,Partial Co,Clerical,1,2,Beaverton,SD,57227,1
1871,Erik,Johnson,35,M,M,40000,3,3,Partial Co,Clerical,1,2,Beaverton,SD,57203,1
1872,John,Hanson,40,S,M,40000,2,2,Partial Co,Clerical,1,2,Imperial Beach,ND,58427,4
1873,Ella,Larson,51,M,F,40000,2,0,Partial Co,Clerical,1,1,Lynnwood,MN,56207,1
1874,Erik,Anderson,36,S,M,60000,0,0,Partial Co,Professional,0,2,Mesquite,OH,43982,4
1875,Erika,Larson,73,S,F,50000,3,0,Graduate D,Management,0,2,W. Linn,SD,57631,1
1876,Katrin,Carlson,46,S,F,90000,2,0,Bachelors,Management,1,1,Lake George,MN,56620,2
1877,Katrin,Hanson,69,S,F,80000,4,0,Bachelors,Management,1,2,Colma,ND,58389,4
1878,Sven,Johnson,41,M,M,30000,3,3,Partial Co,Clerical,0,0,Coronado,ND,58694,4
1879,Inga,Hanson,46,M,F,80000,4,3,Partial Co,Professional,1,1,Issaquah,MN,55440,1
1880,Ingrid,Larson,43,M,F,40000,0,0,Bachelors,Clerical,0,0,Beaverton,SD,57402,1
1881,Katrin,Anderson,60,M,F,50000,2,1,Partial Co,Professional,1,2,Lake Oswego,SD,57391,1
1882,Ole,Olson,70,M,M,50000,3,0,Bachelors,Management,1,2,Marysville,MN,55156,1
1883,Ingrid,Johnson,64,S,F,40000,4,0,High Schoo,Professional,0,2,Port Orchard,MN,56208,1
1884,Erika,Larson,37,S,F,80000,0,0,Bachelors,Management,0,1,Marysville,MN,55770,1
1885,Katrin,Larson,38,M,F,40000,2,2,Partial Co,Clerical,0,0,San Mateo,ND,58705,4
1886,Hans,Olson,31,M,M,90000,4,4,Partial Co,Skilled Manual,1,2,Concord,ND,58437,4
1887,Kirsten,Olson,33,M,F,20000,0,0,Partial Co,Manual,1,0,Millington,IN,46240,5
1888,Ingrid,Olson,31,S,F,10000,0,0,Partial Co,Manual,0,1,Concord,ND,58793,4
1889,Ingrid,Larson,42,S,F,110000,1,1,Graduate D,Management,0,3,Colma,ND,58413,4
1890,Katrin,Johnson,34,S,F,60000,0,0,Partial Co,Skilled Manual,0,2,Milwaukie,SD,57507,1
1891,Ella,Hanson,39,M,F,30000,0,0,High Schoo,Manual,1,1,Spokane,MN,55630,1
1892,Erik,Larson,70,S,M,80000,4,0,Bachelors,Management,0,2,Colma,ND,58461,4
1893,Katrin,Larson,46,M,F,40000,0,0,High Schoo,Skilled Manual,0,1,Issaquah,MN,56089,1
1894,Ole,Carlson,34,S,M,40000,0,0,High Schoo,Skilled Manual,1,2,Colma,ND,58594,4
1895,Inga,Johnson,53,M,F,50000,1,0,Partial Co,Skilled Manual,0,1,Seattle,MN,55618,1
1896,Ole,Larson,51,M,M,70000,3,1,High Schoo,Professional,1,0,Seattle,MN,56115,1
1897,Inga,Larson,37,M,F,50000,0,0,Graduate D,Skilled Manual,0,0,Concord,ND,58468,4
1898,John,Anderson,38,S,M,40000,4,4,Partial Co,Clerical,0,2,Concord,ND,58525,4
1899,Hans,Larson,46,M,M,40000,1,0,Bachelors,Skilled Manual,1,0,Colma,ND,58427,4
1900,Inga,Olson,44,S,F,70000,5,0,Graduate D,Professional,0,0,Lincoln Acres,ND,58195,4
1901,Erika,Johnson,37,S,F,90000,0,0,High Schoo,Management,1,3,Tupelo,NE,69065,5
1902,Sven,Carlson,35,S,M,50000,0,0,High Schoo,Skilled Manual,1,2,Oregon City,SD,57020,1
1903,Kirsten,Johnson,68,S,F,60000,3,0,Graduate D,Management,0,2,San Diego,ND,58649,4
1904,Sven,Olson,49,M,M,80000,5,4,Partial Co,Professional,1,3,Renton,MN,55529,1
1905,Erika,Larson,32,S,F,10000,0,0,Partial Hi,Manual,1,2,Lynnwood,MN,55619,1
1906,Inga,Johnson,47,S,F,10000,3,2,Partial Hi,Manual,1,2,Corvallis,SD,57582,1
1907,Sven,Olson,64,M,M,60000,5,0,Bachelors,Management,1,3,Colma,ND,58079,4
1908,Erik,Carlson,52,S,M,60000,2,0,High Schoo,Professional,1,2,San Antonio,OH,43481,4
1909,Carl,Olson,56,S,M,20000,2,0,Partial Hi,Manual,0,2,Bothell,MN,55311,1
1910,Hans,Larson,63,M,M,40000,4,0,High Schoo,Professional,0,2,Burien,MN,56714,1
1911,Erik,Johnson,34,S,M,30000,0,0,High Schoo,Skilled Manual,0,2,Kenmore,MN,55585,1
1912,Ella,Johnson,57,S,F,90000,4,2,Partial Co,Professional,0,2,Bellflower,ND,58409,4
1913,Ole,Anderson,63,M,M,130000,4,4,Partial Co,Professional,1,4,Lake Oswego,SD,57338,1
1914,Sven,Johnson,40,S,M,50000,0,0,Graduate D,Skilled Manual,0,0,Lynnwood,MN,56494,1
1915,Erik,Larson,69,S,M,50000,3,0,Bachelors,Management,1,2,Bellevue,MN,56260,1
1916,Ella,Larson,49,M,F,40000,4,3,High Schoo,Skilled Manual,1,3,Redmond,MN,56356,1
1917,John,Anderson,52,S,M,40000,1,0,Partial Co,Clerical,0,1,Woodburn,SD,57658,1
1918,Hans,Larson,49,S,M,50000,1,0,Partial Co,Skilled Manual,1,1,Grossmont,ND,58817,4
1919,Kirsten,Johnson,44,M,F,110000,0,0,Graduate D,Management,1,3,Chula Vista,ND,58821,4
1920,Katrin,Hanson,31,M,F,30000,3,3,Partial Co,Clerical,1,2,Coronado,ND,58227,4
1921,Ella,Larson,53,S,F,20000,2,1,Partial Hi,Clerical,1,2,Sedro Woolley,MN,56061,1
1922,Ingrid,Anderson,32,S,F,50000,0,0,Partial Co,Skilled Manual,0,1,Issaquah,MN,56518,1
1923,Erik,Anderson,62,S,M,30000,2,1,Partial Hi,Skilled Manual,0,4,Issaquah,MN,55665,1
1924,Erika,Larson,74,M,F,60000,2,0,Graduate D,Management,1,2,Monroe,MN,55483,1
1925,Erika,Anderson,53,M,F,70000,2,1,Partial Co,Professional,1,0,San Diego,ND,58834,4
1926,Hans,Larson,50,M,M,60000,1,0,Partial Co,Skilled Manual,1,1,Chandler,IL,62321,4
1927,Sven,Larson,73,S,M,130000,2,3,Bachelors,Management,0,3,Chula Vista,ND,58355,4
1928,Carl,Carlson,43,S,M,30000,5,0,Graduate D,Clerical,1,0,Colma,ND,58845,4
1929,Carl,Anderson,59,M,M,50000,2,1,High Schoo,Professional,1,2,Lake Oswego,SD,57341,1
1930,Kirsten,Carlson,41,M,F,20000,0,0,Partial Co,Manual,1,1,Seattle,MN,55731,1
1931,Hans,Johnson,40,S,M,70000,4,0,Graduate D,Professional,0,0,Lynnwood,MN,55322,1
1932,Ella,Olson,32,S,F,20000,0,0,Bachelors,Clerical,0,0,Barstow,ND,58380,4
1933,Kirsten,Johnson,39,S,F,130000,5,5,Partial Hi,Management,1,4,National City,ND,58073,4
1934,Sven,Carlson,43,M,M,120000,0,1,Bachelors,Management,0,3,New York,MN,55435,2
1935,Erika,Anderson,49,M,F,20000,1,0,Graduate D,Clerical,0,0,Bremerton,MN,55571,1
1936,Ingrid,Anderson,38,M,F,40000,4,4,Partial Co,Clerical,1,2,Bothell,MN,56130,1
1937,Ella,Larson,41,M,F,100000,1,0,Graduate D,Management,0,0,Detroit,WY,82928,0
1938,Carl,Johnson,52,S,M,50000,2,0,High Schoo,Professional,0,2,Branson,NE,68341,0
1939,Erika,Olson,37,M,F,50000,0,0,Graduate D,Skilled Manual,1,0,Lynnwood,MN,55475,1
1940,Ella,Anderson,61,S,F,50000,2,1,Partial Co,Professional,0,2,Marysville,MN,56735,1
1941,Hans,Larson,57,M,M,10000,2,1,High Schoo,Manual,1,2,Houston,OH,44894,4
1942,Ingrid,Carlson,58,M,F,60000,2,1,High Schoo,Professional,1,2,Concord,ND,58805,4
1943,Inga,Hanson,36,M,F,60000,2,0,Graduate D,Professional,0,0,Oregon City,SD,57200,1
1944,Ole,Johnson,53,M,M,10000,1,0,Partial Co,Manual,1,0,Colma,ND,58133,4
1945,Ella,Hanson,33,M,F,30000,0,0,High Schoo,Skilled Manual,1,2,Palo Alto,ND,58006,4
1946,Katrin,Johnson,33,S,F,30000,0,0,Partial Hi,Clerical,0,2,Concord,ND,58316,4
1947,Inga,Larson,63,M,F,90000,5,0,Partial Hi,Skilled Manual,0,2,Chula Vista,ND,58690,4
1948,Erik,Anderson,63,M,M,120000,5,5,High Schoo,Management,0,4,W. Linn,SD,57644,1
1949,Kirsten,Johnson,56,M,F,20000,1,0,Bachelors,Clerical,0,0,Memphis,IN,46660,5
1950,Erik,Olson,64,S,M,10000,5,0,High Schoo,Skilled Manual,1,2,Lemon Grove,IL,60583,4
1951,Ella,Hanson,31,S,F,40000,0,0,High Schoo,Skilled Manual,0,2,Duvall,MN,56002,1
1952,Ingrid,Hanson,42,M,F,30000,1,0,Bachelors,Clerical,1,0,Florence,MT,59359,0
1953,Ella,Hanson,58,S,F,70000,5,2,Partial Co,Professional,0,2,Concord,ND,58284,4
1954,Erik,Larson,40,S,M,50000,1,1,Bachelors,Skilled Manual,1,1,Berkeley,ND,58266,4
1955,Ella,Larson,50,S,F,30000,3,0,Bachelors,Clerical,0,0,Longview,MN,56737,1
1956,Ingrid,Carlson,56,S,F,30000,1,0,High Schoo,Clerical,1,1,Chula Vista,ND,58223,4
1957,Erika,Olson,50,M,F,80000,5,4,Partial Co,Professional,1,4,Burlingame,ND,58424,4
1958,Carl,Larson,67,S,M,50000,2,0,Graduate D,Management,1,1,Fremont,ND,58132,4
1959,Ingrid,Olson,65,M,F,30000,5,0,Partial Hi,Skilled Manual,1,3,Ballard,MN,56687,1
1960,Kirsten,Hanson,37,M,F,50000,0,0,Partial Co,Skilled Manual,1,1,San Antonio,OH,43155,4
1961,Kirsten,Anderson,47,M,F,50000,4,2,Bachelors,Professional,1,2,Bellingham,MN,55731,1
1962,Inga,Anderson,48,S,F,30000,1,0,Partial Co,Clerical,1,1,Kirkland,MN,55715,1
1963,Ole,Larson,49,S,M,80000,5,4,Partial Co,Professional,0,3,Yakima,MN,56648,1
1964,Sven,Larson,56,S,M,10000,2,0,Partial Co,Manual,0,1,Concord,ND,58128,4
1965,Hans,Olson,57,M,M,10000,2,1,Partial Hi,Clerical,1,2,Irving,OH,44665,4
1966,Katrin,Olson,46,S,F,130000,0,1,Graduate D,Management,1,1,Montgomery,IA,51699,5
1967,Inga,Hanson,44,S,F,50000,1,0,Partial Co,Skilled Manual,1,1,Torrance,ND,58096,4
1968,Erika,Anderson,44,M,F,20000,1,1,High Schoo,Manual,1,1,Coronado,ND,58360,4
1969,Hans,Olson,34,M,M,20000,0,0,High Schoo,Manual,0,1,Santa Monica,ND,58799,4
1970,Kirsten,Carlson,52,M,F,90000,2,0,Bachelors,Professional,0,1,Palo Alto,ND,58771,4
1971,Sven,Carlson,32,M,M,40000,0,0,High Schoo,Skilled Manual,1,2,Bellingham,MN,56400,1
1972,John,Olson,31,M,M,20000,4,4,High Schoo,Manual,1,2,Randolph,WY,82059,2
1973,Sven,Olson,39,S,M,90000,0,0,Partial Hi,Professional,1,4,North Las Vegas,MT,59621,4
1974,Ella,Olson,44,M,F,60000,0,0,Graduate D,Professional,1,0,Oregon City,SD,57766,1
1975,Sven,Olson,31,S,M,30000,0,0,High Schoo,Skilled Manual,1,2,Sandy,UT,84070,0
1976,Ingrid,Johnson,50,M,F,40000,4,2,High Schoo,Skilled Manual,1,2,San Antonio,OH,45019,4
1977,Ingrid,Olson,32,M,F,30000,0,0,High Schoo,Manual,1,1,Concord,ND,58686,4
1978,Katrin,Carlson,38,M,F,90000,0,0,Bachelors,Professional,0,0,Beverly Hills,ND,58010,4
1979,Ella,Hanson,65,M,F,20000,5,0,Partial Hi,Clerical,0,3,Index,MN,56428,1
1980,Ole,Larson,69,S,M,100000,2,3,Graduate D,Management,1,3,Colma,ND,58037,4
1981,Inga,Hanson,38,M,F,50000,1,1,Graduate D,Skilled Manual,1,0,Oberlin,OH,44074,3
1982,Ole,Johnson,61,S,M,50000,2,1,Partial Co,Professional,0,2,Marysville,MN,55479,1
1983,Carl,Johnson,33,M,M,30000,0,0,Partial Hi,Clerical,1,2,Bellingham,MN,55911,1
1984,Sven,Hanson,44,S,M,50000,3,3,Bachelors,Skilled Manual,0,0,Colma,ND,58577,4
1985,Erika,Larson,41,M,F,40000,0,0,Graduate D,Clerical,1,0,Colma,ND,58292,4
1986,Carl,Johnson,46,S,M,100000,0,2,Partial Co,Professional,1,1,Colma,ND,58784,4
1987,Kirsten,Olson,30,M,F,20000,0,0,Partial Hi,Manual,0,2,Woodburn,SD,57619,1
1988,Carl,Olson,46,M,M,70000,0,0,Bachelors,Professional,1,1,Newport Hills,MN,55961,1
1989,Inga,Larson,42,M,F,50000,2,2,Bachelors,Skilled Manual,1,1,Ballard,MN,55606,1
1990,Erika,Hanson,50,S,F,40000,4,2,High Schoo,Skilled Manual,0,3,Issaquah,MN,56510,1
1991,Sven,Anderson,40,S,M,130000,5,5,High Schoo,Management,0,4,Tacoma,MN,56230,1
1992,Ole,Carlson,39,M,M,110000,0,0,Graduate D,Management,1,3,Lebanon,SD,57069,1
1993,Ingrid,Carlson,32,S,F,120000,0,1,Bachelors,Management,0,4,Puyallup,MN,55709,1
1994,Ella,Carlson,74,M,F,20000,1,0,Graduate D,Clerical,1,0,Beaverton,SD,57383,1
1995,Inga,Anderson,33,S,F,30000,0,0,Partial Hi,Clerical,1,2,La Jolla,ND,58156,4
1996,Ingrid,Hanson,47,S,F,70000,0,0,Bachelors,Professional,0,1,Newport Hills,MN,56621,1
1997,Erika,Anderson,61,S,F,30000,4,0,High Schoo,Professional,1,2,Salem,SD,57475,1
1998,John,Carlson,54,M,M,20000,3,0,Partial Hi,Clerical,1,2,Woodburn,SD,57101,1
1999,Katrin,Johnson,38,S,F,10000,0,0,Partial Hi,Manual,0,2,Ballard,MN,55185,1
2000,Ella,Olson,53,M,F,10000,1,0,Bachelors,Clerical,0,0,Olympia,MN,55529,1
2001,Sven,Johnson,51,S,M,50000,4,0,Graduate D,Skilled Manual,1,0,Colma,ND,58540,4
2002,Ella,Hanson,46,M,F,30000,2,0,High Schoo,Skilled Manual,1,2,Spokane,MN,55337,1
2003,Ole,Larson,40,S,M,50000,2,2,Bachelors,Skilled Manual,1,0,Woodburn,SD,57739,1
2004,Ingrid,Larson,53,S,F,90000,2,0,Partial Co,Professional,0,1,Ellensburg,MN,55225,1
2005,Inga,Larson,40,S,F,60000,1,0,Graduate D,Professional,0,0,Bothell,MN,55215,1
2006,Kirsten,Johnson,35,M,F,40000,0,0,High Schoo,Skilled Manual,0,1,La Jolla,ND,58335,4
2007,Erika,Olson,48,M,F,50000,1,0,Partial Co,Skilled Manual,1,1,Albany,MN,56742,2
2008,Katrin,Anderson,50,M,F,50000,1,0,Partial Co,Skilled Manual,1,1,National City,ND,58535,4
2009,Katrin,Larson,57,M,F,50000,3,0,Graduate D,Management,1,2,Cincinnati,OH,45202,3
2010,Carl,Hanson,41,S,M,50000,4,0,Graduate D,Skilled Manual,0,0,Chula Vista,ND,58523,4
2011,Kirsten,Olson,67,M,F,90000,5,0,Bachelors,Management,1,2,Colma,ND,58487,4
2012,Katrin,Johnson,54,M,F,70000,3,0,Partial Co,Professional,1,2,Oregon City,SD,57373,1
2013,Hans,Larson,34,S,M,10000,1,1,High Schoo,Manual,0,0,Chula Vista,ND,58470,4
2014,Ole,Anderson,44,S,M,50000,3,3,Bachelors,Skilled Manual,0,0,Raleigh,ND,58536,5
2015,Erik,Carlson,48,M,M,40000,1,0,Bachelors,Skilled Manual,0,1,Santa Monica,ND,58146,4
2016,Erik,Anderson,53,M,M,40000,1,0,Partial Co,Clerical,0,1,Colma,ND,58496,4
2017,Erika,Olson,49,M,F,50000,1,0,Partial Co,Skilled Manual,1,1,Simi Valley,ND,58292,4
2018,Kirsten,Anderson,66,M,F,30000,2,0,Partial Co,Clerical,1,2,Concord,ND,58659,4
2019,Carl,Hanson,51,S,M,10000,1,1,High Schoo,Manual,0,1,Colma,ND,58071,4
2020,Ole,Larson,73,S,M,70000,4,0,Graduate D,Management,1,2,Concord,ND,58705,4
2021,Inga,Olson,31,M,F,20000,0,0,Bachelors,Clerical,1,0,Fort Worth,OH,44213,4
2022,Hans,Johnson,38,M,M,80000,0,0,Bachelors,Management,1,1,Lake Elsinore,ND,58608,4
2023,Ole,Larson,49,M,M,40000,4,3,High Schoo,Skilled Manual,1,3,San Diego,ND,58842,4
2024,Carl,Larson,32,M,M,20000,0,0,Bachelors,Clerical,1,0,Chicago,IL,60610,3
2025,Hans,Anderson,54,M,M,50000,2,0,High Schoo,Skilled Manual,1,2,El Segundo,ND,58315,4
2026,Ole,Carlson,41,M,M,30000,0,0,Bachelors,Clerical,1,0,Nashville,IN,46833,5
2027,Sven,Johnson,60,S,M,40000,2,1,Partial Hi,Skilled Manual,1,3,Austell,WY,82336,5
2028,Katrin,Larson,33,S,F,20000,0,0,Partial Co,Manual,1,0,Downey,ND,58498,4
2029,John,Hanson,51,S,M,30000,0,0,Bachelors,Clerical,0,0,Colma,ND,58588,4
2030,Carl,Carlson,75,S,M,40000,3,0,Partial Co,Professional,0,2,Glendale,ND,58601,4
2031,Carl,Johnson,35,S,M,70000,0,0,Partial Hi,Skilled Manual,1,3,Biloxi,NE,68942,5
2032,Ole,Hanson,67,M,M,80000,5,0,Bachelors,Management,0,2,Concord,ND,58327,4
2033,Ole,Olson,64,M,M,100000,2,3,Bachelors,Management,1,4,Imperial Beach,ND,58547,4
2034,Erik,Hanson,55,M,M,20000,3,0,Partial Hi,Clerical,1,2,Woodburn,SD,57258,1
2035,Hans,Anderson,31,S,M,30000,3,3,Partial Co,Clerical,0,2,College Station,OH,44535,4
2036,Katrin,Olson,67,M,F,20000,2,0,Partial Co,Manual,1,0,Burien,MN,55891,1
2037,John,Hanson,50,M,M,80000,5,4,Partial Co,Professional,1,4,Colma,ND,58621,4
2038,Hans,Carlson,56,M,M,60000,3,1,Partial Hi,Skilled Manual,0,3,Bellingham,MN,55396,1
2039,Sven,Johnson,46,M,M,50000,4,2,Bachelors,Skilled Manual,1,2,Beverly Hills,ND,58069,4
2040,Carl,Carlson,51,M,M,60000,5,4,Bachelors,Professional,1,1,Bellingham,MN,56431,1
2041,Sven,Hanson,34,M,M,50000,0,0,Partial Co,Skilled Manual,1,2,Walla Walla,MN,56074,1
2042,John,Johnson,38,S,M,40000,4,3,High Schoo,Skilled Manual,0,3,Lebanon,SD,57327,1
2043,Erik,Anderson,38,S,M,80000,0,0,Partial Hi,Professional,0,3,Lake Oswego,SD,57358,1
2044,Hans,Carlson,42,M,M,40000,0,0,Graduate D,Clerical,0,0,Coronado,ND,58682,4
2045,Ole,Johnson,65,S,M,50000,4,0,Bachelors,Management,1,2,Nashua,MT,59893,2
2046,Sven,Johnson,36,S,M,50000,0,0,High Schoo,Professional,1,2,Mentor,OH,44060,3
2047,Sven,Carlson,38,M,M,30000,0,0,High Schoo,Manual,0,1,Colma,ND,58693,4
2048,Erik,Olson,47,S,M,40000,1,0,Bachelors,Skilled Manual,1,0,Berkeley,ND,58604,4
2049,Hans,Johnson,60,M,M,70000,5,0,Bachelors,Management,0,2,Chula Vista,ND,58325,4
2050,Hans,Carlson,46,M,M,10000,3,2,Partial Hi,Manual,0,2,Daly City,ND,58129,4
2051,Ole,Anderson,36,S,M,50000,0,0,Graduate D,Skilled Manual,1,0,Imperial Beach,ND,58339,4
2052,Ella,Johnson,48,S,F,50000,1,0,Partial Co,Skilled Manual,1,1,Salt Lake City,UT,84101,0
2053,Katrin,Hanson,34,M,F,10000,0,0,High Schoo,Manual,1,2,Burien,MN,56494,1
2054,Inga,Carlson,31,S,F,30000,0,0,Partial Hi,Clerical,1,2,Downey,ND,58524,4
2055,Carl,Larson,53,M,M,130000,3,4,Partial Co,Professional,1,3,Olympia,MN,55275,1
2056,Erik,Olson,61,M,M,10000,4,0,High Schoo,Skilled Manual,1,2,Bellingham,MN,55151,1
2057,Hans,Anderson,53,S,M,80000,2,1,Bachelors,Management,1,0,Burbank,ND,58274,4
2058,Katrin,Olson,53,M,F,10000,1,0,Bachelors,Clerical,1,0,Daleville,MT,59109,3
2059,Katrin,Carlson,34,M,F,20000,0,0,High Schoo,Manual,1,1,West Chicago,IL,60185,3
